id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,ano,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
199927,2007-03-06,terca,07:15:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,sol,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
200203,2007-03-03,sabado,21:30:00,rj,101,331,rio de janeiro,outras,capotamento,com vitimas feridas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,1,0,1,0,0,0,1,1,,,,,
200489,2007-03-07,quarta,18:45:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,anoitecer,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
200784,2007-03-08,quinta,20:30:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,simples,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
201052,2007-03-09,sexta,15:00:00,rj,101,329,rio de janeiro,outras,danos eventuais,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
201189,2007-03-09,sexta,22:59:00,rj,101,323,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
201311,2007-03-10,sabado,09:00:00,rj,101,323,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,simples,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
201336,2007-03-10,sabado,10:45:00,rj,101,330,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
201525,2007-03-10,sabado,20:20:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,simples,reta,urbano,2007,3,0,0,0,3,0,0,2,,,,,
202674,2007-03-13,terca,08:30:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
202679,2007-03-13,terca,20:00:00,rj,101,323,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
202912,2007-03-10,sabado,08:00:00,rj,101,324,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
202949,2007-03-14,quarta,13:40:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,curva,urbano,2007,2,0,0,0,2,0,0,2,,,,,
203105,2007-03-14,quarta,17:15:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,sol,simples,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
203167,2007-03-14,quarta,22:29:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,decrescente,ceu claro,multipla,curva,urbano,2007,1,0,0,0,1,0,0,1,,,,,
203372,2007-03-15,quinta,07:15:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
203409,2007-03-15,quinta,07:20:00,rj,101,327,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
203431,2007-03-15,quinta,07:40:00,rj,101,330,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
203515,2007-03-15,quinta,16:15:00,rj,101,325,niteroi,outras,colisao lateral,com vitimas feridas,pleno dia,crescente,sol,multipla,reta,urbano,2007,6,0,6,0,0,0,6,2,,,,,
203527,2007-03-15,quinta,11:20:00,rj,101,322,niteroi,outras,colisao lateral,com vitimas feridas,pleno dia,crescente,sol,dupla,reta,urbano,2007,2,0,0,1,1,0,1,2,,,,,
203788,2007-02-12,segunda,21:20:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2007,1,0,0,0,1,0,0,1,,,,,
204201,2007-03-14,quarta,14:10:00,rj,101,332,rio de janeiro,outras,colisao com objeto movel,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
204277,2007-03-17,sabado,10:20:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
204525,2007-03-18,domingo,05:40:00,rj,101,325,niteroi,defeito mecanico em veiculo,colisao com objeto fixo,com vitimas feridas,amanhecer,crescente,nublado,simples,reta,urbano,2007,1,0,1,0,0,0,1,1,,,,,
204526,2007-03-18,domingo,05:45:00,rj,101,325,niteroi,outras,colisao com objeto fixo,com vitimas feridas,amanhecer,crescente,nublado,dupla,reta,urbano,2007,2,0,1,0,1,0,1,2,,,,,
204704,2007-03-18,domingo,16:30:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,simples,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
204770,2007-03-14,quarta,21:35:00,rj,101,330,rio de janeiro,outras,colisao com objeto movel,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,4,0,0,0,4,0,0,4,,,,,
205030,2007-03-19,segunda,08:50:00,rj,101,332,rio de janeiro,falta de atencao,colisao lateral,com vitimas feridas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2007,2,0,1,0,1,0,1,2,,,,,
205041,2007-03-15,quinta,17:10:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,sol,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
205079,2007-03-15,quinta,22:10:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
205204,2007-03-18,domingo,21:00:00,rj,101,328,niteroi,ingestao de alcool,colisao com objeto fixo,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
205463,2007-03-16,sexta,22:00:00,rj,101,324,niteroi,outras,colisao lateral,sem vitimas,plena noite,crescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
205494,2007-03-16,sexta,13:09:00,rj,101,325,niteroi,falta de atencao,colisao traseira,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,1,1,0,1,2,,,,,
205546,2007-03-20,terca,14:30:00,rj,101,321,niteroi,outras,colisao com objeto fixo,sem vitimas,pleno dia,decrescente,chuva,simples,curva,urbano,2007,1,0,0,0,1,0,0,1,,,,,
205596,2007-03-20,terca,14:30:00,rj,101,321,niteroi,outras,danos eventuais,sem vitimas,pleno dia,decrescente,chuva,dupla,curva,urbano,2007,1,0,0,0,1,0,0,1,,,,,
205797,2007-03-17,sabado,12:37:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
205914,2007-03-09,sexta,22:30:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,crescente,ceu claro,multipla,reta,urbano,2007,1,0,0,0,1,0,0,1,,,,,
205944,2007-03-21,quarta,14:20:00,rj,101,328,rio de janeiro,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2007,1,0,0,0,1,0,0,1,,,,,
206103,2007-03-21,quarta,15:00:00,rj,101,323,niteroi,outras,colisao traseira,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,1,0,1,0,1,2,,,,,
206175,2007-02-12,segunda,11:00:00,rj,101,330,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2007,3,0,0,0,3,0,0,2,,,,,
206629,2007-03-23,sexta,05:00:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,amanhecer,decrescente,nublado,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
207060,2007-03-24,sabado,08:45:00,rj,101,323,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,sol,multipla,reta,urbano,2007,2,0,0,0,1,1,0,2,,,,,
207120,2007-03-24,sabado,12:00:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
207297,2007-03-24,sabado,23:10:00,rj,101,327,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
207927,2007-03-21,quarta,05:00:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
207962,2007-03-26,segunda,17:20:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,anoitecer,decrescente,ceu claro,simples,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
207984,2007-03-23,sexta,01:00:00,rj,101,325,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,crescente,ignorada,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
208082,2007-03-23,sexta,12:30:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
208288,2007-03-27,terca,08:46:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
208291,2007-03-27,terca,15:15:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
208713,2007-03-22,quinta,00:40:00,rj,101,331,rio de janeiro,outras,colisao lateral,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
209028,2007-03-29,quinta,12:50:00,rj,101,330,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
209119,2007-03-29,quinta,10:30:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
209140,2007-03-29,quinta,13:00:00,rj,101,329,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
209399,2007-03-30,sexta,14:15:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
209635,2007-03-31,sabado,03:30:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,2,,,,,
209816,2007-03-31,sabado,14:50:00,rj,101,328,niteroi,velocidade incompativel,capotamento,com vitimas feridas,pleno dia,decrescente,sol,dupla,reta,urbano,2007,1,0,1,0,0,0,1,1,,,,,
209915,2007-03-31,sabado,17:30:00,rj,101,323,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
210192,2007-04-01,domingo,12:55:00,rj,101,327,niteroi,outras,colisao com objeto movel,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
210212,2007-03-28,quarta,16:20:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,multipla,curva,urbano,2007,2,0,0,0,2,0,0,2,,,,,
210509,2007-04-02,segunda,10:20:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
211058,2007-03-31,sabado,00:15:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
211447,2007-04-04,quarta,16:15:00,rj,101,323,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
211824,2007-04-05,quinta,15:20:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2007,5,0,0,0,5,0,0,5,,,,,
211847,2007-04-05,quinta,14:50:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
212089,2007-04-06,sexta,03:10:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
212206,2007-04-02,segunda,17:30:00,rj,101,329,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,rural,2007,2,0,0,0,2,0,0,2,,,,,
212453,2007-04-03,terca,17:00:00,rj,101,326,rio de janeiro,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,2,,,,,
212769,2007-04-08,domingo,05:35:00,rj,101,321.3,niteroi,outras,colisao com objeto fixo,com vitimas feridas,amanhecer,crescente,ceu claro,dupla,reta,urbano,2007,1,0,0,1,0,0,1,1,,,,,
212884,2007-04-04,quarta,18:00:00,rj,101,328,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,anoitecer,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
213179,2007-04-08,domingo,23:00:00,rj,101,329,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,crescente,chuva,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
213428,2007-04-09,segunda,10:30:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
213430,2007-04-05,quinta,11:30:00,rj,101,322,niteroi,outras,danos eventuais,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2007,1,0,0,0,1,0,0,1,,,,,
213706,2007-04-09,segunda,20:30:00,rj,101,330,rio de janeiro,outras,colisao lateral,sem vitimas,plena noite,crescente,nublado,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
213723,2007-04-09,segunda,21:30:00,rj,101,321,niteroi,outras,colisao frontal,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
213737,2007-04-09,segunda,18:20:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,plena noite,decrescente,chuva,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
213864,2007-04-02,segunda,15:30:00,rj,101,328,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
214709,2007-04-04,quarta,08:50:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
214822,2007-04-04,quarta,15:54:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
214845,2007-04-12,quinta,13:45:00,rj,101,330,rio de janeiro,defeito mecanico em veiculo,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
214865,2007-04-12,quinta,15:20:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
214885,2007-04-04,quarta,18:30:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,anoitecer,decrescente,ceu claro,simples,reta,rural,2007,2,0,0,0,2,0,0,2,,,,,
214923,2007-04-12,quinta,20:00:00,rj,101,323,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
215069,2007-04-09,segunda,21:45:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,crescente,chuva,simples,reta,urbano,2007,1,0,0,0,1,0,0,1,,,,,
215113,2007-04-02,segunda,15:00:00,rj,101,328,rio de janeiro,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
215241,2007-04-13,sexta,15:00:00,rj,101,330,rio de janeiro,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
215392,2007-04-13,sexta,20:30:00,rj,101,333,rio de janeiro,outras,colisao traseira,com vitimas feridas,plena noite,crescente,ceu claro,multipla,reta,urbano,2007,2,0,1,0,1,0,1,2,,,,,
215577,2007-04-10,terca,08:30:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,amanhecer,crescente,ceu claro,dupla,reta,rural,2007,2,0,0,0,2,0,0,2,,,,,
215900,2007-04-07,sabado,16:30:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,curva,urbano,2007,1,0,0,0,1,0,0,1,,,,,
215957,2007-04-15,domingo,05:50:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,amanhecer,crescente,ceu claro,dupla,curva,urbano,2007,2,0,0,0,2,0,0,2,,,,,
216236,2007-04-13,sexta,23:20:00,rj,101,322,niteroi,dormindo,capotamento,sem vitimas,plena noite,decrescente,nublado,simples,reta,urbano,2007,1,0,0,0,1,0,0,1,,,,,
216278,2007-04-11,quarta,22:30:00,rj,101,326,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2007,1,0,0,0,1,0,0,1,,,,,
216326,2007-04-13,sexta,05:20:00,rj,101,330,rio de janeiro,outras,colisao com objeto fixo,com vitimas feridas,amanhecer,crescente,ceu claro,dupla,reta,rural,2007,4,0,2,2,0,0,4,1,,,,,
216356,2007-04-16,segunda,06:15:00,rj,101,326,niteroi,outras,colisao transversal,sem vitimas,amanhecer,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
216360,2007-04-16,segunda,09:30:00,rj,101,331,rio de janeiro,falta de atencao,colisao traseira,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,rural,2007,9,0,5,0,4,0,5,5,,,,,
216433,2007-04-16,segunda,06:25:00,rj,101,326,rio de janeiro,falta de atencao,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,1,1,0,2,,,,,
216580,2007-04-13,sexta,22:30:00,rj,101,328,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
216583,2007-04-14,sabado,03:10:00,rj,101,325.5,niteroi,outras,colisao com objeto fixo,com vitimas feridas,plena noite,crescente,ceu claro,dupla,reta,urbano,2007,3,0,2,0,1,0,2,3,,,,,
216888,2007-04-06,sexta,10:30:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
216953,2007-04-14,sabado,05:00:00,rj,101,330,rio de janeiro,dormindo,queda de motocicleta - bicicleta - veiculo,com vitimas feridas,plena noite,decrescente,nublado,dupla,reta,urbano,2007,2,0,0,2,0,0,2,1,,,,,
217505,2007-04-19,quinta,08:00:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,amanhecer,crescente,ceu claro,simples,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
217674,2007-04-19,quinta,18:30:00,rj,101,330,rio de janeiro,nao guardar distancia de seguranca,colisao traseira,sem vitimas,anoitecer,crescente,ceu claro,dupla,curva,urbano,2007,2,0,0,0,2,0,0,2,,,,,
217698,2007-04-19,quinta,06:40:00,rj,101,332,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,amanhecer,crescente,ceu claro,dupla,curva,urbano,2007,2,0,0,0,2,0,0,2,,,,,
217700,2007-04-19,quinta,17:00:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
217713,2007-04-19,quinta,14:20:00,rj,101,332,rio de janeiro,outras,colisao lateral,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
217816,2007-04-20,sexta,05:40:00,rj,101,325,niteroi,falta de atencao,colisao traseira,sem vitimas,amanhecer,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
218125,2007-04-20,sexta,22:40:00,rj,101,329,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
218244,2007-04-21,sabado,06:15:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
218254,2007-04-17,terca,16:45:00,rj,101,323,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
218375,2007-04-21,sabado,14:00:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
218477,2007-04-21,sabado,18:00:00,rj,101,326,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2007,2,0,0,0,1,1,0,2,,,,,
218576,2007-04-21,sabado,19:10:00,rj,101,327,niteroi,outras,colisao traseira,com vitimas feridas,plena noite,decrescente,ceu claro,multipla,reta,urbano,2007,3,0,2,0,1,0,2,2,,,,,
219040,2007-04-23,segunda,04:30:00,rj,101,321,niteroi,outras,colisao com objeto fixo,com vitimas feridas,plena noite,crescente,nublado,dupla,reta,rural,2007,1,0,1,0,0,0,1,1,,,,,
219449,2007-04-23,segunda,23:00:00,rj,101,330,niteroi,outras,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
219514,2007-04-20,sexta,18:00:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2007,3,0,0,0,3,0,0,3,,,,,
219553,2007-04-24,terca,11:10:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
219577,2007-04-20,sexta,20:20:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2007,1,0,0,0,1,0,0,1,,,,,
219615,2007-03-11,domingo,05:40:00,rj,101,324,niteroi,falta de atencao,colisao lateral,sem vitimas,amanhecer,decrescente,ceu claro,dupla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
219980,2007-04-05,quinta,10:45:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
220016,2007-04-23,segunda,18:00:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,anoitecer,crescente,ceu claro,simples,curva,urbano,2007,2,0,0,0,2,0,0,2,,,,,
220207,2007-04-25,quarta,18:31:00,rj,101,332,rio de janeiro,outras,colisao lateral,sem vitimas,anoitecer,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
220225,2007-04-25,quarta,18:30:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
220302,2007-04-25,quarta,15:34:00,rj,101,332,rio de janeiro,outras,colisao traseira,com vitimas fatais,pleno dia,crescente,nublado,dupla,reta,urbano,2007,3,1,0,0,2,0,0,2,,,,,
220309,2007-04-21,sabado,06:30:00,rj,101,321,niteroi,outras,saida de pista,com vitimas fatais,amanhecer,crescente,ceu claro,dupla,curva,urbano,2007,1,1,0,0,0,0,0,1,,,,,
220359,2007-04-26,quinta,02:45:00,rj,101,323,niteroi,outras,tombamento,com vitimas feridas,plena noite,crescente,ceu claro,multipla,reta,urbano,2007,2,0,2,0,0,0,2,2,,,,,
220809,2007-04-27,sexta,07:00:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,crescente,nublado,multipla,reta,urbano,2007,2,0,0,0,2,0,0,2,,,,,
